"","X","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","pdsi","pdsi.sd","pdsi.min","spiyear.min","spispring.min","spisummer.min","spiyear.mean","spispring.mean","spisummer.mean"
"567",567,"angustifolia",6028917,"USMS",1977,2,15,"1977-02-15","Florida","de soto","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6028917",-81.84804122,27.18256275,"county_centroid","Y","N","Y",61,15,"","","","","DB","",-0.254830508082474,1.76194227893668,-5.3899998664856,-2.38224005699158,-2.38224005699158,-2.25800824165344,-8.10786950751208e-05,-3.46517444995698e-05,-3.46517444995698e-05
"568",568,"angustifolia",20411549,"PH",1937,7,2,"1937-07-02","New Jersey","Cumberland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20411549",-75.200737,39.391504,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.0771186441435652,1.75923210691967,-3.5699999332428,-2.77268099784851,-2.70475220680237,-2.77268099784851,7.55034170651925e-06,3.95643946831115e-05,3.95643946831115e-05
"569",569,"angustifolia",24578373,"APSC",NA,NA,NA,"","Kentucky","hardin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24578373",-85.9713996,37.7030117,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.285254237099977,1.74282641688167,-5.30999994277954,-3.10285401344299,-3.04086375236511,-3.10285401344299,6.05149361945223e-05,0.0001064712414518,0.0001064712414518
"570",570,"angustifolia",11585664,"IND",1984,4,15,"1984-04-15","Missouri","Barry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11585664",-93.579233,36.733488,"geo_referenced","Y","N","Y",65,15,"","","","","DB","",0.0192372872004822,1.7299563475975,-4.09999990463257,-3.21246242523193,-2.93023252487183,-3.21246242523193,0.000321398081723601,0.000444101606262848,0.000444101606262848
"571",571,"angustifolia",12508687,"DUKE",1937,3,31,"1937-03-31","North Carolina","wake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508687",-78.64950294,35.78653656,"county_centroid","Y","N","Y",61,9,"","","","","DB","date",-0.0368644014253455,1.77472746671173,-5.32999992370605,-2.57292985916138,-2.57292985916138,-2.56623554229736,4.85488890262786e-05,7.06343416823074e-05,7.06343416823074e-05
"572",572,"angustifolia",15490818,"MARY",1929,6,21,"1929-06-21","Maryland","Anne Arundel","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490818",-76.725607,39.111137,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.0920339013781335,1.66273461970489,-3.53999996185303,-2.38131737709045,-2.38131737709045,-2.36256623268127,-0.000111814690171741,-3.14575336233247e-05,-3.14575336233247e-05
"573",573,"angustifolia",11326998,"LSUS",1975,3,1,"1975-03-01","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11326998",-93.88843278,32.59124739,"county_centroid","Y","N","Y",65,11,"","","","","DB","",0.109406783008727,1.71124700912873,-5.55000019073486,-2.57527828216553,-2.30267667770386,-2.57527828216553,1.0651909178705e-05,9.86314989859238e-06,9.86314989859238e-06
"574",574,"angustifolia",16080202,"FLAS",2010,7,7,"2010-07-07","Florida","Jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080202",-83.8309833,30.38535,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",-0.0917796537406364,1.81751198237561,-4.26000022888184,-3.13253498077393,-3.13253498077393,-2.86291193962097,8.68753049871884e-05,0.000160023177159019,0.000160023177159019
"575",575,"angustifolia",16491697,"UOS",2,4,6,"2002-04-06","Tennessee","van buren","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491697",-85.44894697,35.69718489,"county_centroid","Y","N","Y",65,9,"","","","","DB","",0.080932204311682,1.78712823849263,-3.96000003814697,-2.72322964668274,-2.6486599445343,-2.72322964668274,7.54712891648524e-05,0.000108329077193048,0.000108329077193048
"576",576,"angustifolia",22620053,"KANU",1968,3,22,"1968-03-22","Kansas","Comanche","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620053",-99.05327,37.05382,"geo_referenced","Y","N","Y",65,7,"","","","","DB","",0.497372878052421,2.23541326909671,-4.84999990463257,-3.0920844078064,-2.89914846420288,-3.0920844078064,0.000524572446011007,0.000310637027723715,0.000310637027723715
"577",577,"angustifolia",12876627,"UARK",1927,7,4,"1927-07-04","Arkansas","craighead","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876627",-90.6430341,35.82915721,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.0801694972945725,1.79336096338825,-4.82999992370605,-2.47344970703125,-2.17729496955872,-2.47344970703125,-0.000135800961288624,-0.000153970628161915,-0.000153970628161915
"578",578,"angustifolia",15948450,"NCU",NA,NA,NA,"","North Carolina","mecklenburg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15948450",-80.83714205,35.25199387,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",-0.161525425074969,1.52507902347915,-4.57999992370605,-3.11472320556641,-2.6574125289917,-3.11472320556641,3.53892537532374e-05,5.67992829019204e-05,5.67992829019204e-05
"579",579,"angustifolia",13279742,"GAS",2003,3,8,"2003-03-08","Georgia","Bulloch County","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279742",-81.7333333,32.425,"geo_referenced","Y","N","Y",65,9,"","","","","DB","",-0.230762710210757,1.72138891154047,-5.03999996185303,-2.28483605384827,-2.28483605384827,-2.21408224105835,-0.000176688321516849,-0.000129784544697031,-0.000129784544697031
"580",580,"angustifolia",5858312,"DSC",1990,5,25,"1990-05-25","Mississippi","Scott","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858312",-89.388889,32.286944,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",-0.0560169447434403,1.69972352752752,-4.53000020980835,-2.50327968597412,-2.50327968597412,-2.40473985671997,4.11564942623954e-05,6.4434039813932e-05,6.4434039813932e-05
"581",581,"angustifolia",6816101,"GMUF",1995,6,28,"1995-06-28","Virginia","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816101",-80.38792767,37.16766958,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.147372876183461,1.7191452956311,-3.64000010490417,-2.3776433467865,-2.3776433467865,-2.20496940612793,-0.000123908219393343,-6.69916771585122e-05,-6.69916771585122e-05
"582",582,"angustifolia",7877603,"NCSC",1994,5,24,"1994-05-24","North Carolina","lenoir","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7877603",-77.64657361,35.25657237,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.0496610194223665,1.63441037941245,-4.17999982833862,-3.2098605632782,-3.2098605632782,-2.78123450279236,6.92382382112555e-05,0.000127781793707982,0.000127781793707982
"583",583,"angustifolia",16080459,"FLAS",2012,7,20,"2012-07-20","Indiana","Starke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080459",-86.90135,41.1866667,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",0.255254238654496,1.42908895351064,-2.92000007629395,-2.47841596603394,-2.39040470123291,-2.47841596603394,-2.38727225223556e-05,-1.80564234142366e-06,-1.80564234142366e-06
"584",584,"angustifolia",19211726,"UCHT",2002,2,2,"2002-02-02","Florida","lake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211726",-81.69965559,28.75018418,"county_centroid","Y","N","Y",64,7,"","","","","DB","date",-0.212627125651402,1.84197053105442,-5.26000022888184,-2.42322850227356,-2.40398812294006,-2.42322850227356,-4.91115497425199e-05,-7.7249512742128e-07,-7.7249512742128e-07
"585",585,"angustifolia",12508692,"DUKE",1957,5,17,"1957-05-17","North Carolina","scotland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508692",-79.46460785,34.83250088,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.0647457642638582,1.59561777383478,-4.67999982833862,-2.97571635246277,-2.82675385475159,-2.97571635246277,6.70251465635374e-05,8.68709321366623e-05,8.68709321366623e-05
"586",586,"angustifolia",19211497,"UCHT",1933,5,21,"1933-05-21","Alabama","dallas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211497",-87.09767509,32.3267024,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.127881358046148,1.69019841780162,-3.64000010490417,-3.28712177276611,-2.95839643478394,-3.28712177276611,6.35369797237217e-05,2.74309095402714e-05,2.74309095402714e-05
"587",587,"angustifolia",16914177,"NCU",1973,5,21,"1973-05-21","Georgia","dougherty","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914177",-84.23578957,31.51839739,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.157288134808384,1.74804734335012,-5.53000020980835,-2.73668575286865,-2.73668575286865,-2.70130038261414,7.73868305259384e-05,0.000110937806311995,0.000110937806311995
"588",588,"angustifolia",20534634,"VCU",1971,5,1,"1971-05-01","Virginia","frederick","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20534634",-78.27568969,39.21279153,"county_centroid","Y","N","Y",62,11,"","","","","DB","date",0.154237292170272,1.52313800717724,-3.83999991416931,-2.8797287940979,-2.8797287940979,-2.31176900863647,-0.000110724882688373,-1.6129521327457e-06,-1.6129521327457e-06
"589",589,"angustifolia",21129148,"GEO",2018,6,20,"2018-06-20","Georgia","Baker County","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21129148",84.53333335,31.25000006,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",590,"angustifolia",24660454,"NY",1929,7,23,"1929-07-23","Kansas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24660454",-98.580911,38.268579,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.526016953448623,2.20513820288843,-5.07000017166138,-2.71300077438354,-2.71300077438354,-2.26275157928467,-0.0001247618929483,3.45076205121586e-06,3.45076205121586e-06
"591",591,"angustifolia",12508868,"DUKE",1960,4,7,"1960-04-07","South Carolina","spartanburg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508868",-81.99037541,34.93874745,"county_centroid","Y","N","Y",65,11,"","","","","DB","date",-0.16728812822346,1.62560949760448,-4.59999990463257,-2.84873509407043,-2.73271608352661,-2.84873509407043,2.61171499005286e-05,0.000107607673271559,0.000107607673271559
"592",592,"angustifolia",16913112,"NCU",NA,NA,NA,"","Alabama","covington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16913112",-86.45655104,31.25973186,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",-0.159576273838974,1.91873238510556,-4.6399998664856,-3.54102325439453,-3.54102325439453,-3.53134870529175,8.60047002788633e-05,2.47434963966953e-05,2.47434963966953e-05
"593",593,"angustifolia",19701775,"CLEMS",1969,7,22,"1969-07-22","North Carolina","scotland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701775",-79.46460785,34.83250088,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",-0.0647457642638582,1.59561777383478,-4.67999982833862,-2.97571635246277,-2.82675385475159,-2.97571635246277,6.70251465635374e-05,8.68709321366623e-05,8.68709321366623e-05
"594",594,"angustifolia",19211606,"UCHT",2002,3,19,"2002-03-19","Texas","milam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211606",-96.9832886,30.78348317,"county_centroid","Y","N","Y",63,9,"","","","","DB","",0.2348305149067,1.99679774925205,-5.1100001335144,-2.88545942306519,-2.66368126869202,-2.88545942306519,0.000503097428008914,0.000262504676356912,0.000262504676356912
"595",595,"angustifolia",22918654,"ASU",1959,4,3,"1959-04-03","Oklahoma","payne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22918654",-96.97514782,36.06934581,"county_centroid","Y","N","Y",64,7,"","","","","DB","",0.412203387499361,2.1253951499212,-5.75,-2.9826762676239,-2.56880259513855,-2.9826762676239,3.04460045299493e-05,8.82180302141933e-06,8.82180302141933e-06
"596",596,"angustifolia",13377314,"HTTU",1969,4,6,"1969-04-06","Tennessee","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13377314",-86.89387444,35.89765856,"county_centroid","Y","N","N",65,0,"","","","","DB","",0.125338978512939,1.683321745829,-3.6800000667572,-2.78140640258789,-2.78140640258789,-2.5984034538269,4.08015439461451e-05,9.42641127039678e-05,9.42641127039678e-05
"597",597,"angustifolia",12508667,"DUKE",1957,5,17,"1957-05-17","North Carolina","cumberland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508667",-78.83013622,35.04744824,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.156949150076104,1.69341687365747,-4.38000011444092,-2.57292985916138,-2.57292985916138,-2.56623554229736,4.85488890262786e-05,7.06343416823074e-05,7.06343416823074e-05
"598",598,"angustifolia",16658695,"FSU",NA,NA,NA,"","Louisiana","vernon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16658695",-93.1825447,31.10797729,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.0441525414333505,1.73991713595734,-5.67999982833862,-2.67571306228638,-2.56652975082397,-2.67571306228638,6.22607913101092e-05,-1.13296130166418e-06,-1.13296130166418e-06
"599",599,"angustifolia",15948340,"NCU",NA,NA,NA,"","North Carolina","caswell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15948340",-79.32200265,36.38782066,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",0.0870338998955943,1.7249829978033,-4.42000007629395,-2.63603210449219,-2.63603210449219,-2.56979274749756,-0.000137221548357047,-4.91591672471259e-05,-4.91591672471259e-05
"600",600,"angustifolia",15833725,"FLAS",1940,5,15,"1940-05-15","Florida","bradford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15833725",-82.17025208,29.94253418,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.173474574145877,1.88058063077501,-4.69999980926514,-2.57804846763611,-2.57804846763611,-2.2573447227478,-4.85023556393571e-05,3.46047527273186e-05,3.46047527273186e-05
"601",601,"subcordata",19452735,"UCHT",NA,NA,NA,"","California","siskiyou","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452735",-122.5630896,41.60363418,"county_centroid","N","N","Y",NA,NA,"","","","","SC","",-0.0524576318971181,1.96292601492573,-5.34000015258789,-2.87284803390503,-2.8318555355072,-2.87284803390503,0.000272745179245248,0.00026356874150224,0.00026356874150224
"602",602,"subcordata",23538076,"ASU",1979,3,19,"1979-03-19","California","San Diego","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23538076",-116.40427,33.24621,"geo_referenced","Y","N","Y",65,15,"","","","","SC","",-0.157118643523525,1.92309673626925,-4.3600001335144,-2.59315633773804,-2.51997351646423,-2.59315633773804,-0.000614735123235732,-0.00125620979815722,-0.00125620979815722
"603",603,"subcordata",2790560,"NY",1995,4,24,"1995-04-24","California","Glenn Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=2790560",-122.65,39.62,"geo_referenced","Y","N","Y",67,19,"","","","","SC","",-0.132542381773434,2.04281780483056,-5.40000009536743,-3.00152993202209,-2.83166122436523,-3.00152993202209,0.000225967029109597,0.000419908406911418,0.000419908406911418
"604",604,"subcordata",24642044,"NY",1981,6,10,"1981-06-10","California","Modoc Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24642044",-120.919049,41.494373,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.0646610112576667,1.9144652546381,-5.71000003814697,-2.57093954086304,-2.57093954086304,-2.35466051101685,3.40416518156417e-05,8.24895178084262e-05,8.24895178084262e-05
"605",605,"subcordata",13939792,"COLO",1941,9,5,"1941-09-05","California","siskiyou","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939792",-122.5630896,41.60363418,"county_centroid","N","N","Y",NA,NA,"","","Y","Ambigous date format","SC","date",-0.0524576318971181,1.96292601492573,-5.34000015258789,-2.87284803390503,-2.8318555355072,-2.87284803390503,0.000272745179245248,0.00026356874150224,0.00026356874150224
"606",606,"subcordata",11535479,"LSU",1937,7,24,"1937-07-24","Oregon","deschutes","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535479",-121.2258583,43.90948108,"county_centroid","N","N","Y",NA,NA,"","","","","SC","",0.0492372877769551,1.77038464899773,-4.57999992370605,-3.15222024917603,-3.15222024917603,-2.7187135219574,0.000205623582587577,0.000418647105107084,0.000418647105107084
