"","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","eventDate2","eventDate3","doy","doy.cent","bbch.v.scale","bbch.short"
"280","umbellata",19701712,"CLEMS",2012,3,15,"2012-03-15","South Carolina","oconee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701712",-83.07875547,34.74728856,"county_centroid","Y","N","Y",65,11,"","","","","SC","date","2012-3-15",2012-03-15,75,-29.2438057482656,3,2
"281","umbellata",15833450,"FLAS",1937,3,15,"1937-03-15","Florida","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15833450",-85.22699975,30.79919469,"county_centroid","Y","N","N",65,0,"","","","","SC","date","1937-3-15",1937-03-15,74,-30.2438057482656,1,1
"282","umbellata",13278810,"GAS",1963,3,16,"1963-03-16","Georgia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13278810",-81.7,32.4666667,"geo_referenced","Y","N","Y",65,9,"","","","","SC","","1963-3-16",1963-03-16,75,-29.2438057482656,2,1
"283","umbellata",19396565,"USF",1963,3,7,"1963-03-07","Louisiana","Lincoln Parish","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19396565",-92.75,32.5167,"geo_referenced","Y","N","N",65,0,"","","","","SC","","1963-3-7",1963-03-07,66,-38.2438057482656,1,1
"284","umbellata",6774893,"UWFP",1981,3,9,"1981-03-09","Florida","escambia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774893",-87.39657433,30.7209762,"county_centroid","Y","N","N",65,0,"","","","","SC","","1981-3-9",1981-03-09,68,-36.2438057482656,1,1
"285","umbellata",13285036,"TENN",2002,2,2,"2002-02-02","Florida","highlands","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285036",-81.336228,27.34477902,"county_centroid","Y","N","Y",65,15,"","","","","SC","date","2002-2-2",2002-02-02,33,-71.2438057482656,4,2
"286","umbellata",19701704,"CLEMS",1997,4,1,"1997-04-01","South Carolina","pickens","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701704",-82.73522407,34.89297149,"county_centroid","Y","N","Y",65,0,"","","","","DB","","1997-4-1",1997-04-01,91,-13.2438057482656,1,1
"287","umbellata",6774895,"UWFP",1981,3,11,"1981-03-11","Florida","escambia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774895",-87.39657433,30.7209762,"county_centroid","Y","N","Y",65,7,"","","","","DB","","1981-3-11",1981-03-11,70,-34.2438057482656,2,1
"288","umbellata",16912289,"NCU",1978,4,4,"1978-04-04","Georgia","elbert","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912289",-82.83863532,34.1122056,"county_centroid","Y","N","Y",65,11,"","","","","SC","date","1978-4-4",1978-04-04,94,-10.2438057482656,3,2
"289","umbellata",5895087,"MISS",1997,2,23,"1997-02-23","Louisiana","ouachita","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5895087",-92.1593802,32.4833014,"county_centroid","Y","N","N",60,0,"","","","","SC","","1997-2-23",1997-02-23,54,-50.2438057482656,1,1
"290","umbellata",15837014,"FLAS",1969,2,14,"1969-02-14","Florida","hillsborough","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15837014",-82.30823576,27.92836425,"county_centroid","Y","N","Y",60,9,"Y","more than one collection date","Y","unsure on bbch","SC","date","1969-2-14",1969-02-14,45,-59.2438057482656,2,1
"291","umbellata",9785707,"VSC",2014,3,18,"2014-03-18","Georgia","Coffee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9785707",-82.86083,31.74854,"geo_referenced","Y","N","Y",65,15,"","","Y","include the one old leaf?","SC","","2014-3-18",2014-03-18,77,-27.2438057482656,4,2
"292","umbellata",13284147,"TENN",1968,4,1,"1968-04-01","Alabama","marengo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13284147",-87.77831202,32.25123243,"county_centroid","Y","N","Y",65,11,"","","","","SC","date","1968-4-1",1968-04-01,92,-12.2438057482656,3,2
"293","umbellata",16049024,"FLAS",1990,1,31,"1990-01-31","Florida","columbia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16049024",-82.62115508,30.21276594,"county_centroid","Y","N","N",65,0,"","","","","SC","","1990-1-31",1990-01-31,31,-73.2438057482656,1,1
"294","umbellata",16668591,"FSU",1968,4,5,"1968-04-05","Alabama","pickens","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668591",-88.08688718,33.28043537,"county_centroid","Y","N","Y",65,15,"","","","","SC","date","1968-4-5",1968-04-05,96,-8.24380574826561,4,2
"295","umbellata",15835620,"FLAS",1960,2,23,"1960-02-23","Florida","highlands","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15835620",-81.336228,27.34477902,"county_centroid","Y","N","Y",65,17,"","","","","SC","date","1960-2-23",1960-02-23,54,-50.2438057482656,5,3
"296","umbellata",19701723,"CLEMS",1982,3,20,"1982-03-20","South Carolina","charleston","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701723",-79.96892012,32.83938124,"county_centroid","Y","N","Y",65,9,"","","","","SC","","1982-3-20",1982-03-20,79,-25.2438057482656,2,1
"297","umbellata",24642152,"NY",1977,3,19,"1977-03-19","Texas","Grimes Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24642152",-95.839395,30.494151,"geo_referenced","Y","N","Y",65,9,"","","","","SC","","1977-3-19",1977-03-19,78,-26.2438057482656,2,1
"298","umbellata",4161806,"TTRS",1981,3,1,"1981-03-01","Florida","Jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161806",-83.89531977,30.43808791,"geo_referenced","Y","N","Y",65,10,"","","","","SC","","1981-3-1",1981-03-01,60,-44.2438057482656,3,2
"299","umbellata",10258246,"CONV",1968,3,25,"1968-03-25","Florida","lake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10258246",-81.69965559,28.75018418,"county_centroid","Y","N","N",65,0,"Y","two collection dates","","","SC","date","1968-3-25",1968-03-25,85,-19.2438057482656,1,1
"300","umbellata",19701710,"CLEMS",1990,3,3,"1990-03-03","South Carolina","orangeburg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701710",-80.79996936,33.44573856,"county_centroid","Y","N","N",65,0,"","","","","SC","","1990-3-3",1990-03-03,62,-42.2438057482656,1,1
"301","umbellata",6189250,"USMS",2013,3,29,"2013-03-29","Mississippi","Wayne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6189250",-88.695749,31.838262,"geo_referenced","Y","N","Y",65,11,"","","","","SC","","2013-3-29",2013-03-29,88,-16.2438057482656,3,2
"302","umbellata",5858370,"DSC",1986,3,14,"1986-03-14","Mississippi","yazoo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858370",-90.40386636,32.78736917,"county_centroid","Y","N","Y",67,11,"","","","","SC","","1986-3-14",1986-03-14,73,-31.2438057482656,3,2
"303","umbellata",14635116,"NBYC",1988,3,25,"1988-03-25","South Carolina","greenwood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635116",-82.1188212,34.15855276,"county_centroid","Y","N","N",65,0,"","","","","SC","date","1988-3-25",1988-03-25,85,-19.2438057482656,1,1
"304","umbellata",13285023,"TENN",1998,3,7,"1998-03-07","Louisiana","bienville","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285023",-93.04846889,32.35019442,"county_centroid","Y","N","Y",67,0,"","","","","SC","date","1998-3-7",1998-03-07,66,-38.2438057482656,1,1
"305","umbellata",13574015,"TEX",1941,4,13,"1941-04-13","Texas","jasper","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574015",-94.02564815,30.7541731,"county_centroid","Y","N","Y",65,15,"","","","","DB","","1941-4-13",1941-04-13,103,-1.24380574826561,4,2
"306","umbellata",12509004,"DUKE",1937,3,15,"1937-03-15","Florida","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509004",-85.22699975,30.79919469,"county_centroid","Y","N","N",65,0,"","","","","DB","date","1937-3-15",1937-03-15,74,-30.2438057482656,1,1
"307","umbellata",15369635,"NCU",1931,4,1,"1931-04-01","North Carolina","Orange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369635",-79.048944,35.913689,"geo_referenced","Y","N","Y",67,11,"","","","","DB","","1931-4-1",1931-04-01,91,-13.2438057482656,3,2
"308","umbellata",9177318,"LSU",1997,2,23,"1997-02-23","Louisiana","ouachita","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177318",-92.1593802,32.4833014,"county_centroid","Y","N","N",62,0,"","","","","DB","date","1997-2-23",1997-02-23,54,-50.2438057482656,1,1
"309","umbellata",21269017,"UAM",1976,4,3,"1976-04-03","Arkansas","polk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21269017",-94.23785272,34.49701429,"county_centroid","Y","N","Y",65,0,"","","","","DB","","1976-4-3",1976-04-03,94,-10.2438057482656,1,1
"310","umbellata",13422326,"LL",1964,3,10,"1964-03-10","Texas","brazoria","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422326",-95.46680542,29.21466373,"county_centroid","Y","N","Y",67,17,"","","","","DB","","1964-3-10",1964-03-10,70,-34.2438057482656,5,3
"311","umbellata",4161807,"TTRS",1993,3,24,"1993-03-24","Georgia","Decatur","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161807",-84.57904505,30.87862008,"geo_referenced","Y","N","Y",65,10,"","","","","DB","","1993-3-24",1993-03-24,83,-21.2438057482656,3,2
"312","umbellata",16816233,"UA",1973,3,29,"1973-03-29","Alabama","Shelby","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816233",-86.72417,33.34417,"geo_referenced","Y","N","N",65,0,"","","","","DB","","1973-3-29",1973-03-29,88,-16.2438057482656,1,1
"313","umbellata",4161809,"TTRS",1994,2,25,"1994-02-25","Florida","Wakulla","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161809",-84.40394371,30.17056524,"geo_referenced","Y","N","N",65,0,"","","","","DB","","1994-2-25",1994-02-25,56,-48.2438057482656,1,1
"314","umbellata",19701699,"CLEMS",1980,4,2,"1980-04-02","South Carolina","pickens","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701699",-82.73522407,34.89297149,"county_centroid","Y","N","N",65,0,"","","","","DB","","1980-4-2",1980-04-02,93,-11.2438057482656,1,1
"315","umbellata",16080110,"FLAS",2010,3,16,"2010-03-16","Florida","Alachua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080110",-82.3000833,29.52075,"geo_referenced","Y","N","Y",67,15,"","","","","DB","","2010-3-16",2010-03-16,75,-29.2438057482656,4,2
"316","umbellata",16668576,"FSU",1967,3,12,"1967-03-12","Alabama","geneva","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668576",-85.8443776,31.09992203,"county_centroid","Y","N","N",65,0,"","","","","DB","date","1967-3-12",1967-03-12,71,-33.2438057482656,1,1
"317","umbellata",21269015,"UAM",1988,4,9,"1988-04-09","Arkansas","drew","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21269015",-91.72331533,33.58639516,"county_centroid","Y","N","Y",67,11,"","","","","DB","","1988-4-9",1988-04-09,100,-4.24380574826561,3,2
"318","umbellata",16912305,"NCU",1967,3,17,"1967-03-17","Georgia","worth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912305",-83.87770693,31.54633994,"county_centroid","Y","N","Y",65,9,"","","","","DB","date","1967-3-17",1967-03-17,76,-28.2438057482656,2,1
"319","umbellata",20847135,"GA",1990,2,3,"1990-02-03","Florida","marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20847135",-82.05455176,29.2032406,"county_centroid","Y","N","N",65,0,"","","","","DB","","1990-2-3",1990-02-03,34,-70.2438057482656,1,1
"320","umbellata",16668530,"FSU",1981,3,12,"1981-03-12","Alabama","houston","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668530",-85.31543021,31.15254068,"county_centroid","Y","N","N",65,0,"","","","","DB","date","1981-3-12",1981-03-12,71,-33.2438057482656,1,1
"321","umbellata",12947762,"UARK",2005,4,7,"2005-04-07","Arkansas","saline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12947762",-92.67230801,34.65007785,"county_centroid","Y","N","Y",65,15,"","","","","DB","date","2005-4-7",2005-04-07,97,-7.24380574826561,4,2
"322","umbellata",25330535,"MMNS",2003,3,21,"2013-03-21","Georgia","Miller","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25330535",-84.80658,31.21909,"geo_referenced","Y","N","N",65,0,"","","","","DB","","2003-3-21",2003-03-21,80,-24.2438057482656,1,1
"323","umbellata",19452789,"UCHT",2001,4,3,"2001-04-03","Mississippi","perry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452789",-88.99231724,31.17828137,"county_centroid","Y","N","Y",65,11,"","","","","DB","date","2001-4-3",2001-04-03,93,-11.2438057482656,3,2
"324","umbellata",16668612,"FSU",1980,3,30,"1980-03-30","Mississippi","lauderdale","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668612",-88.66104765,32.40521687,"county_centroid","Y","N","N",65,0,"","","","","DB","","1980-3-30",1980-03-30,90,-14.2438057482656,1,1
"325","umbellata",13285035,"TENN",1977,2,15,"1977-02-15","Florida","de soto","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285035",-81.84804122,27.18256275,"county_centroid","Y","N","Y",65,17,"","","","","DB","","1977-2-15",1977-02-15,46,-58.2438057482656,5,3
"326","gracilis",13497842,"TEX",1931,3,6,"1931-03-06","Texas","caldwell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497842",-97.62428808,29.8413881,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1931-3-6",1931-03-06,65,-39.2438057482656,3,2
"327","gracilis",22516046,"KANU",1950,4,9,"1950-04-09","Oklahoma","Kingfisher","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22516046",-97.91083,36.03941,"geo_referenced","Y","N","Y",65,9,"","","","","SC","","1950-4-9",1950-04-09,99,-5.24380574826561,2,1
"328","gracilis",22666773,"KANU",1969,4,15,"1969-04-15","Oklahoma","Osage","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22666773",-96.48511,36.41414,"geo_referenced","Y","N","Y",65,9,"","","","","SC","","1969-4-15",1969-04-15,105,0.756194251734385,2,1
"329","gracilis",16666808,"FSU",1963,4,9,"1963-04-09","Texas","smith","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666808",-95.27767534,32.39535776,"county_centroid","Y","Y","Y",67,17,"","","Y","fruit AND flowers?","SC","date","1963-4-9",1963-04-09,99,-5.24380574826561,5,3
"330","gracilis",5733560,"LSU",1991,3,23,"1991-03-23","Texas","milam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5733560",-96.9832886,30.78348317,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1991-3-23",1991-03-23,82,-22.2438057482656,3,2
"331","gracilis",22672003,"KANU",1967,4,1,"1967-04-01","Oklahoma","Cleveland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22672003",-97.247492,35.233374,"geo_referenced","Y","N","Y",65,15,"","","","","SC","","1967-4-1",1967-04-01,91,-13.2438057482656,4,2
"332","gracilis",19212080,"UCHT",2002,3,19,"2002-03-19","Texas","milam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212080",-96.9832886,30.78348317,"county_centroid","Y","N","Y",65,9,"","","","","SC","date","2002-3-19",2002-03-19,78,-26.2438057482656,2,1
"333","gracilis",25286596,"NY",1980,4,15,"","Texas","Blanco Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286596",-98.42141,30.097986,"geo_referenced","Y","N","Y",65,15,"","","","","SC","","1980-4-15",1980-04-15,106,1.75619425173439,4,2
"334","gracilis",22691169,"KANU",1967,4,1,"1967-04-01","Oklahoma","Pottawatomie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22691169",-97.06074,35.25772,"geo_referenced","Y","N","N",65,0,"","","","","SC","","1967-4-1",1967-04-01,91,-13.2438057482656,1,1
"335","gracilis",21384060,"ASC",1977,3,23,"1977-03-23","Oklahoma","cleveland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21384060",-97.3299363,35.20120619,"county_centroid","Y","N","N",65,0,"Y","two collection dates","","","SC","date","1977-3-23",1977-03-23,82,-22.2438057482656,1,1
"336","gracilis",22475188,"KANU",1967,4,1,"1967-04-01","Oklahoma","Cleveland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22475188",-97.247492,35.233374,"geo_referenced","Y","N","N",65,0,"","","","","SC","","1967-4-1",1967-04-01,91,-13.2438057482656,1,1
"337","gracilis",13422262,"LL",1964,4,8,"1964-04-08","Texas","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422262",-95.86532004,32.22844912,"county_centroid","Y","N","Y",65,19,"","","","","DB","","1964-4-8",1964-04-08,99,-5.24380574826561,6,4
"338","gracilis",13273937,"TENN",2002,3,19,"2002-03-19","Texas","milam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273937",-96.9832886,30.78348317,"county_centroid","Y","N","Y",65,10,"","","","","DB","date","2002-3-19",2002-03-19,78,-26.2438057482656,3,2
